,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
162,Q3TT92,Q3TT92_MOUSE,,Mus musculus (Mouse),"growth cone IEA, cytoplasm IEA","GO:0030426, GO:0005737","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds IEA",GO:0016810,"actin filament bundle assembly IEA, response to axon injury IEA, positive regulation of filopodium assembly IEA, regulation of cell migration IEA, regulation of neuron projection development IEA","GO:0051491, GO:0048678, GO:0010975, GO:0030334, GO:0051017","Reference proteome {ECO:0000313|Proteomes:UP000000589}, Cell projection {ECO:0000256|ARBA:ARBA00023273}, ECO:0000213|PeptideAtlas:Q3TT92}, Proteomics identification {ECO:0000213|MaxQB:Q3TT92,","GO:0050896, GO:0065007, GO:0009987",GO:0003824,GO:0030427
163,Q3UGZ4,Q3UGZ4_MOUSE,Spectrin beta chain {ECO:0000256|PIRNR:PIRNR002297},Mus musculus (Mouse),"Golgi membrane ISO, cytosol ISO, spectrin ISO, cell junction ISO, apical plasma membrane IDA, glutamatergic synapse IDA, photoreceptor inner segment ISO, perinuclear region of cytoplasm ISO, endosome ISO, presynapse IDA, synaptic vesicle ISO, plasma membrane ISO, neuronal cell body IDA","GO:0043025, GO:0000139, GO:0005768, GO:0008021, GO:0030054, GO:0001917, GO:0016324, GO:0005886, GO:0098978, GO:0008091, GO:0048471, GO:0005829, GO:0098793","phospholipid binding IEA, structural constituent of synapse IDA, actin binding IEA, structural constituent of cytoskeleton IEA","GO:0005200, GO:0005543, GO:0003779, GO:0098918","vesicle-mediated transport ISO, adult behavior IMP, multicellular organism growth IMP, synaptic vesicle exocytosis ISO, actin filament capping IEA, synapse assembly IMP, cerebellar Purkinje cell layer morphogenesis IMP","GO:0051693, GO:0016192, GO:0021692, GO:0016079, GO:0030534, GO:0035264, GO:0007416"," Coiled coil {ECO:0000256|SAM:Coils}, Cytoskeleton {ECO:0000256|PIRNR:PIRNR002297}, Actin capping {ECO:0000256|ARBA:ARBA00022467,, ECO:0000256|PIRNR:PIRNR002297}, Repeat {ECO:0000256|ARBA:ARBA00022737}, Actin-binding {ECO:0000256|ARBA:ARBA00023203,, Cytoplasm {ECO:0000256|PIRNR:PIRNR002297}","GO:0040007, GO:0032502, GO:0051179, GO:0065007, GO:0032501, GO:0007610, GO:0009987","GO:0005488, GO:0005198","GO:0016020, GO:0044297, GO:0043226, GO:0030054"
164,P68254,1433T_MOUSE,14-3-3 protein theta,Mus musculus (Mouse),"protein-containing complex ISO, synapse ISO, cytosol TAS, cytoplasm ISO","GO:0005829, GO:0045202, GO:0032991, GO:0005737","identical protein binding ISO, protein N-terminus binding ISO, protein domain specific binding IDA, ion channel binding ISO, 14-3-3 protein binding ISO, protein C-terminus binding ISO","GO:0042802, GO:0044325, GO:0008022, GO:0071889, GO:0019904, GO:0047485","negative regulation of ion transmembrane transport ISO, signal transduction TAS, small GTPase mediated signal transduction IPI, negative regulation of transcription, DNA-templated ISO, protein targeting IDA","GO:0007165, GO:0007264, GO:0034766, GO:0045892, GO:0006605"," Cytoplasm,  Reference proteome,  Direct protein sequencing,  Alternative splicing,  Phosphoprotein, Ubl conjugation, Acetylation,  Nitration, Isopeptide bond","GO:0051179, GO:0065007, GO:0009987",GO:0005488,GO:0030054
165,Q91ZZ3,SYUB_MOUSE,Beta-synuclein,Mus musculus (Mouse),"cytoplasm IBA, synapse IDA, growth cone ISO, inclusion body ISO, neuronal cell body ISO, presynaptic cytosol ISO, mitochondrion HDA, terminal bouton ISO, axon terminus ISO","GO:0043025, GO:0005739, GO:0099523, GO:0005737, GO:0043195, GO:0030426, GO:0045202, GO:0016234, GO:0043679","cuprous ion binding ISO, transition metal ion binding ISO, alpha-tubulin binding ISO, beta-tubulin binding ISO, calcium ion binding ISO","GO:1903136, GO:0048487, GO:0005509, GO:0043014, GO:0046914","chemical synaptic transmission IGI, negative regulation of neuron apoptotic process IGI, synapse organization IGI, regulation of neuron death IBA, synaptic vesicle endocytosis IBA, dopamine metabolic process IGI","GO:0048488, GO:0043524, GO:0042417, GO:0050808, GO:0007268, GO:1901214"," Reference proteome,  Direct protein sequencing,  Phosphoprotein, Cytoplasm, Repeat","GO:0008152, GO:0051179, GO:0023052, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0044297, GO:0030427, GO:0005622, GO:0030054, GO:0044306, GO:0005829, GO:0098793"
166,Q3U6X6,Q3U6X6_MOUSE,,Mus musculus (Mouse),cytoplasm IEA,GO:0005737,"intramolecular transferase activity, phosphotransferases IEA, magnesium ion binding IEA","GO:0000287, GO:0016868",glucose metabolic process IEA,GO:0006006,"Carbohydrate metabolism {ECO:0000256|ARBA:ARBA00022526}, ECO:0000256|RuleBase:RU004326}, Magnesium {ECO:0000256|ARBA:ARBA00022842, ECO:0000256|RuleBase:RU004326}, Glucose metabolism {ECO:0000256|ARBA:ARBA00022526}, Metal-binding {ECO:0000256|ARBA:ARBA00022723,",GO:0008152,"GO:0003824, GO:0005488",
167,Q3TKB9,Q3TKB9_MOUSE,HATPase_c domain-containing protein {ECO:0000259|SMART:SM00387},Mus musculus (Mouse),,,"ATP binding IEA, unfolded protein binding IEA","GO:0051082, GO:0005524",protein folding IEA,GO:0006457,"Chaperone {ECO:0000256|ARBA:ARBA00023186}, Acetylation {ECO:0000256|ARBA:ARBA00022990}, Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840}, ATP-binding {ECO:0000256|ARBA:ARBA00022840}",GO:0009987,GO:0005488,
168,P61264,STX1B_MOUSE,Syntaxin-1B,Mus musculus (Mouse),"endomembrane system IBA, presynaptic membrane ISO, presynaptic active zone membrane ISO, centrosome ISO, nucleoplasm ISO, synaptic vesicle IBA, nuclear lamina ISO, integral component of presynaptic membrane IC, plasma membrane IMP, integral component of membrane IBA, nucleus ISO, SNARE complex IBA, axon IDA, membrane IDA, presynapse IMP, cytoplasm ISO","GO:0005652, GO:0012505, GO:0016021, GO:0005737, GO:0030424, GO:0005634, GO:0008021, GO:0016020, GO:0031201, GO:0005886, GO:0048787, GO:0042734, GO:0099056, GO:0005813, GO:0005654, GO:0098793","SNAP receptor activity IBA, protein domain specific binding ISO, signaling receptor binding IPI, protein kinase binding IPI, SNARE binding IBA","GO:0005484, GO:0005102, GO:0019901, GO:0019904, GO:0000149","vesicle docking IBA, positive regulation of excitatory postsynaptic potential IGI, regulation of synaptic activity ISS, intracellular protein transport IBA, exocytosis IBA, synaptic vesicle docking IMP, synaptic vesicle fusion to presynaptic active zone membrane IMP, negative regulation of neuron projection development ISS, vesicle fusion IBA, regulation of gene expression IMP, vesicle docking involved in exocytosis IMP, regulation of synaptic vesicle priming IGI, negative regulation of macropinocytosis ISS, positive regulation of spontaneous neurotransmitter secretion IMP, positive regulation of neurotransmitter secretion IGI, exocytic insertion of neurotransmitter receptor to postsynaptic membrane ISO, protein transport ISO, calcium ion-regulated exocytosis of neurotransmitter IMP, vesicle-mediated transport ISO, spontaneous neurotransmitter secretion IMP, protein localization to membrane ISO, regulation of exocytosis ISO, negative regulation of synaptic vesicle recycling IMP","GO:1905302, GO:0016192, GO:0006887, GO:0006886, GO:0098967, GO:1903422, GO:0010807, GO:0006906, GO:0061669, GO:0016081, GO:0060025, GO:0072657, GO:0015031, GO:0010468, GO:0048791, GO:0048278, GO:0001956, GO:0017157, GO:2000463, GO:0031629, GO:0010977, GO:1904050, GO:0006904","Neurotransmitter transport,  Transport,  Reference proteome,  Direct protein sequencing,  Membrane,  Phosphoprotein, Transmembrane, Coiled coil,  Transmembrane helix","GO:0051179, GO:0065007, GO:0009987","GO:0060090, GO:0005488","GO:0042995, GO:0043226, GO:0005622, GO:0031224, GO:0005815, GO:0016020, GO:0098796"
169,Q8BH59,CMC1_MOUSE,Calcium-binding mitochondrial carrier protein Aralar1,Mus musculus (Mouse),"mitochondrial inner membrane HDA, myelin sheath HDA, integral component of membrane IEA, mitochondrion IDA","GO:0005743, GO:0005739, GO:0016021, GO:0043209","identical protein binding ISS, L-aspartate transmembrane transporter activity ISS, ATP transmembrane transporter activity IEA, calcium ion binding ISS, L-glutamate transmembrane transporter activity ISS","GO:0005347, GO:0042802, GO:0005509, GO:0015183, GO:0005313","response to calcium ion ISS, aspartate transmembrane transport ISS, positive regulation of glucose metabolic process IEA, glutamate biosynthetic process IEA, negative regulation of glucose catabolic process to lactate via pyruvate IEA, positive regulation of myelination IEA, L-glutamate transmembrane transport ISS, malate-aspartate shuttle IMP, positive regulation of ATP biosynthetic process IEA","GO:0015813, GO:0043490, GO:0006537, GO:2001171, GO:0015810, GO:0051592, GO:0010907, GO:1904024, GO:0031643"," Calcium,  Metal-binding,  Transport,  Mitochondrion inner membrane,  Direct protein sequencing,  Reference proteome,  Membrane, Transmembrane, Acetylation,  Repeat, Mitochondrion,  Transmembrane helix","GO:0008152, GO:0051179, GO:0050896, GO:0065007, GO:0009987","GO:0005215, GO:0005488","GO:0031224, GO:0043226, GO:0016020, GO:0005622"
170,Q3TQL4,Q3TQL4_MOUSE,MICOS complex subunit MIC60 {ECO:0000256|RuleBase:RU363000},Mus musculus (Mouse),"mitochondrial inner membrane IEA, integral component of membrane IEA","GO:0005743, GO:0016021",,,,,"Transmembrane {ECO:0000256|RuleBase:RU363000}, Coiled coil {ECO:0000256|SAM:Coils}, Membrane {ECO:0000256|RuleBase:RU363000}, Mitochondrion {ECO:0000256|RuleBase:RU363000}, Mitochondrion inner membrane {ECO:0000256|RuleBase:RU363000}",,,"GO:0016020, GO:0031224"
171,P26645,FT,Myristoylated alanine-rich C-kinase substrate,Mus musculus (Mouse),"actin filament bundle IDA, cell cortex IDA, plasma membrane IBA, germinal vesicle IDA, centrosome IDA, membrane IDA, cytoplasm IDA","GO:0042585, GO:0032432, GO:0005737, GO:0016020, GO:0005886, GO:0005938, GO:0005813","calmodulin binding IPI, identical protein binding IDA, actin filament binding IPI, protein kinase C binding IPI","GO:0042802, GO:0005080, GO:0051015, GO:0005516","central nervous system development IBA, actin crosslink formation IDA, actin filament organization IBA, actin filament bundle assembly IDA","GO:0007417, GO:0007015, GO:0051764, GO:0051017"," Cytoplasm, Direct protein sequencing,  Reference proteome,  Membrane,  Cytoskeleton,  Actin-binding, Phosphoprotein,  Lipoprotein,  Calmodulin-binding,  Myristate, 3D-structure","GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0005737, GO:0005622, GO:0005815, GO:0016020"
172,Q9CQV8,1433B_MOUSE,14-3-3 protein beta/alpha,Mus musculus (Mouse),"cytosol ISO, protein-containing complex ISO, nucleus ISO, melanosome IEA, transcription repressor complex ISO, cytoplasm ISO, perinuclear region of cytoplasm ISO","GO:0005737, GO:0005634, GO:0017053, GO:0032991, GO:0048471, GO:0005829, GO:0042470","identical protein binding ISO, phosphoprotein binding ISO, histone deacetylase binding ISO, enzyme binding ISO, protein domain specific binding IDA, protein-containing complex binding ISO, protein C-terminus binding ISO, phosphoserine residue binding ISO","GO:0042826, GO:0050815, GO:0042802, GO:0019899, GO:0044877, GO:0008022, GO:0051219, GO:0019904","negative regulation of G protein-coupled receptor signaling pathway ISS, negative regulation of protein dephosphorylation ISO, negative regulation of transcription, DNA-templated ISO, cytoplasmic sequestering of protein ISO, positive regulation of catalytic activity ISO, protein targeting IDA","GO:0045892, GO:0051220, GO:0035308, GO:0043085, GO:0006605, GO:0045744","Direct protein sequencing,  Cytoplasm,  Isopeptide bond,  Acetylation, Reference proteome,  Phosphoprotein,  Ubl conjugation,  Nitration,  Alternative initiation, 3D-structure","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0005667, GO:0005622"
173,Q64332,SYN2_MOUSE,Synapsin-2,Mus musculus (Mouse),"SNARE complex IDA, postsynaptic density IDA, synapse IDA, extrinsic component of synaptic vesicle membrane ISO, glutamatergic synapse IDA, synaptic vesicle ISO, synaptic vesicle membrane IDA, plasma membrane IDA, myelin sheath HDA","GO:0098850, GO:0043209, GO:0008021, GO:0031201, GO:0014069, GO:0005886, GO:0098978, GO:0030672, GO:0045202","ATP binding IEA, identical protein binding IPI, calcium-dependent protein binding ISO","GO:0048306, GO:0005524, GO:0042802","synaptic vesicle clustering IDA, calcium-ion regulated exocytosis IMP, neurotransmitter secretion IMP","GO:0097091, GO:0017156, GO:0007269"," Reference proteome,  Direct protein sequencing, Alternative splicing,  Synapse, Phosphoprotein,  Cell junction","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0030054, GO:0016020, GO:0098796, GO:0019898"
174,E9Q3W4,E9Q3W4_MOUSE,,Mus musculus (Mouse),"cytoplasm IEA, cytoskeleton IEA","GO:0005856, GO:0005737",cytoskeletal protein binding IEA,GO:0008092,intermediate filament cytoskeleton organization IEA,GO:0045104,"ProRule:PRU00192}, ECO:0000213|MaxQB:E9Q3W4, ECO:0000213|PeptideAtlas:E9Q3W4}, Coiled coil {ECO:0000256|SAM:Coils}, Cytoskeleton {ECO:0000256|ARBA:ARBA00023212}, SH3 domain {ECO:0000256|ARBA:ARBA00022443, ECO:0000256|PROSITE-, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Repeat {ECO:0000256|ARBA:ARBA00022737}, Proteomics identification {ECO:0000213|EPD:E9Q3W4,, Phosphoprotein {ECO:0000256|ARBA:ARBA00022553}, Cytoplasm {ECO:0000256|ARBA:ARBA00023212}",GO:0009987,GO:0005488,"GO:0043226, GO:0005622"
175,P12960,FT,Contactin-1,Mus musculus (Mouse),"myelin sheath HDA, anchored component of postsynaptic membrane IDA, membrane raft ISO, plasma membrane TAS","GO:0045121, GO:0005886, GO:0043209, GO:0099025",carbohydrate binding IDA,GO:0030246,"Notch signaling pathway IEA, cerebellum development IMP, neuron projection development IGI, positive regulation of gene expression IMP, positive regulation of neuron projection development IGI, positive regulation of sodium ion transport IMP, positive regulation of peptidyl-tyrosine phosphorylation ISO, cell adhesion IEA","GO:0010976, GO:0007155, GO:0031175, GO:0021549, GO:0007219, GO:0050731, GO:0010765, GO:0010628"," Signal,  Cell membrane,  Reference proteome,  Direct protein sequencing,  Disulfide bond, Glycoprotein,  Membrane,  Immunoglobulin domain,  Lipoprotein,  Repeat,  GPI-anchor, Notch signaling pathway, Cell adhesion","GO:0022610, GO:0032502, GO:0065007, GO:0009987",GO:0005488,"GO:0016020, GO:0031224"
176,P19096,FAS_MOUSE,Fatty acid synthase,Mus musculus (Mouse),"glycogen granule IDA, cytosol ISO, Golgi apparatus ISO, mitochondrion HDA, melanosome IEA, plasma membrane ISO, cytoplasm ISO","GO:0005739, GO:0005794, GO:0005737, GO:0042587, GO:0005886, GO:0005829, GO:0042470","3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity IEA, identical protein binding ISO, drug binding ISO, (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity IEA, 3-oxo-pimeloyl-[acp] methyl ester reductase activity IEA, 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity IEA, myristoyl-[acyl-carrier-protein] hydrolase activity IEA, palmitoyl-[acyl-carrier-protein] hydrolase activity IEA, oleoyl-[acyl-carrier-protein] hydrolase activity IEA, 3-oxo-glutaryl-[acp] methyl ester reductase activity IEA, 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity IEA, [acyl-carrier-protein] S-acetyltransferase activity IEA, [acyl-carrier-protein] S-malonyltransferase activity ISO, fatty acid synthase activity IDA, enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity IEA, NADPH binding ISO, phosphopantetheine binding IEA, 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity IEA, 3-oxoacyl-[acyl-carrier-protein] synthase activity IEA","GO:0047117, GO:0016295, GO:0047451, GO:0004316, GO:0008659, GO:0008693, GO:0004315, GO:0004314, GO:0102132, GO:0042802, GO:0016296, GO:0004317, GO:0008144, GO:0004313, GO:0031177, GO:0070402, GO:0004312, GO:0102131, GO:0004320","mammary gland development IMP, fatty acid biosynthetic process IDA, acetyl-CoA metabolic process ISO, cellular response to interleukin-4 IDA","GO:0071353, GO:0006633, GO:0030879, GO:0006084"," Direct protein sequencing,  Phosphopantetheine, Pyridoxal phosphate, Fatty acid biosynthesis,  NAD,  Reference proteome,  S-nitrosylation,  Lipid metabolism, 3D-structure,  Transferase,  Multifunctional enzyme,  Hydrolase, Lipid biosynthesis,  Phosphoprotein, NADP, Ubl conjugation,  Oxidoreductase,  Lyase,  Cytoplasm,  Isopeptide bond,  Acetylation,  Fatty acid metabolism","GO:0008152, GO:0050896, GO:0032502, GO:0009987","GO:0003824, GO:0005488","GO:0016020, GO:0043226, GO:0005622"
177,Q8BFZ3,ACTBL_MOUSE,Beta-actin-like protein 2,Mus musculus (Mouse),"cytoplasm IBA, axon IBA, actin filament IBA, synapse IDA, glutamatergic synapse IDA, NuA4 histone acetyltransferase complex IBA, membrane IBA","GO:0005884, GO:0035267, GO:0005737, GO:0030424, GO:0016020, GO:0098978, GO:0045202","ATP binding IEA, protein kinase binding IBA, structural constituent of postsynaptic actin cytoskeleton IBA","GO:0098973, GO:0005524, GO:0019901","cell motility IBA, axonogenesis IBA","GO:0007409, GO:0048870"," Cytoplasm, Reference proteome,  Oxidation,  Cytoskeleton, ATP-binding,  Nucleotide-binding","GO:0040011, GO:0032502, GO:0009987","GO:0005488, GO:0005198","GO:0140513, GO:1902494, GO:0042995, GO:0030054, GO:0140535, GO:0099080"
178,Q61275,Q61275_MOUSE,,Mus musculus (Mouse),,,,,,,,,,
179,Q3TIU7,Q3TIU7_MOUSE,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial {ECO:0000256|ARBA:ARBA00013888}",Mus musculus (Mouse),mitochondrial inner membrane IEA,GO:0005743,"electron transfer activity IEA, NADH dehydrogenase (ubiquinone) activity IEA, 4 iron, 4 sulfur cluster binding IEA, metal ion binding IEA","GO:0009055, GO:0008137, GO:0046872, GO:0051539",ATP synthesis coupled electron transport IEA,GO:0042773,"Metal-binding {ECO:0000256|ARBA:ARBA00022485}, 4Fe-4S {ECO:0000256|ARBA:ARBA00022485}, Transit peptide {ECO:0000256|ARBA:ARBA00022946}, Iron {ECO:0000256|ARBA:ARBA00022485}, Iron-sulfur {ECO:0000256|ARBA:ARBA00022485}","GO:0008152, GO:0009987","GO:0003824, GO:0005488",GO:0016020
180,P97450,ATP5J_MOUSE,"ATP synthase-coupling factor 6, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"extracellular space ISO, cell surface ISO, mitochondrial inner membrane HDA, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ISO, mitochondrion HDA, mitochondrial proton-transporting ATP synthase complex ISS","GO:0005739, GO:0005615, GO:0005753, GO:0000276, GO:0009986, GO:0005743","ATPase activity IEA, proton-transporting ATP synthase activity, rotational mechanism IEA, protein-containing complex binding ISO","GO:0046933, GO:0044877, GO:0016887","response to muscle activity IEA, positive regulation of blood pressure ISO, ATP metabolic process ISO, positive regulation of heart rate ISO, negative regulation of arachidonic acid secretion ISO, negative regulation of prostaglandin secretion ISO, mitochondrial ATP synthesis coupled proton transport ISO","GO:0014850, GO:0042776, GO:0046034, GO:0010460, GO:0032307, GO:1900139, GO:0045777"," Transport,  Mitochondrion inner membrane,  CF(0), Reference proteome,  Membrane,  Phosphoprotein,  Hydrogen ion transport, Acetylation,  Transit peptide, Mitochondrion,  Ion transport","GO:0008152, GO:0051179, GO:0050896, GO:0065007, GO:0009987","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0005622, GO:0098798, GO:0016020, GO:0098796"
181,Q3U4P3,Q3U4P3_MOUSE,Dynamin-1-like protein {ECO:0000256|ARBA:ARBA00018833},Mus musculus (Mouse),"Golgi apparatus IEA, peroxisome IEA, synaptic vesicle membrane IEA, cytosol IEA, clathrin-coated pit IEA, mitochondrial outer membrane IEA","GO:0005741, GO:0030672, GO:0005829, GO:0005905, GO:0005794, GO:0005777","GTP binding IEA, lipid binding IEA, GTPase activity IEA","GO:0003924, GO:0005525, GO:0008289","peroxisome fission IEA, rhythmic process IEA, endocytosis IEA, mitochondrial fission IEA","GO:0016559, GO:0006897, GO:0048511, GO:0000266","Endocytosis {ECO:0000256|ARBA:ARBA00022583}, Coated pit {ECO:0000256|ARBA:ARBA00023176}, Golgi apparatus {ECO:0000256|ARBA:ARBA00023034}, Synapse {ECO:0000256|ARBA:ARBA00023018}, Nucleotide-binding {ECO:0000256|ARBA:ARBA00023134,, Cytoplasmic vesicle {ECO:0000256|ARBA:ARBA00023329}, Biological rhythms {ECO:0000256|ARBA:ARBA00023108}, Coiled coil {ECO:0000256|SAM:Coils}, GTP-binding {ECO:0000256|ARBA:ARBA00023134, ECO:0000256|RuleBase:RU003932}, Membrane {ECO:0000256|ARBA:ARBA00022787, ECO:0000256|ARBA:ARBA00023176}, Cell junction {ECO:0000256|ARBA:ARBA00023018},  Peroxisome {ECO:0000256|ARBA:ARBA00023140}, ECO:0000256|RuleBase:RU003932}, Hydrolase {ECO:0000256|ARBA:ARBA00022801}, Lipid-binding {ECO:0000256|ARBA:ARBA00023121}, Mitochondrion outer membrane {ECO:0000256|ARBA:ARBA00022787}, Mitochondrion {ECO:0000256|ARBA:ARBA00022787}","GO:0051179, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622"
182,Q3TQP7,Q3TQP7_MOUSE,,Mus musculus (Mouse),,,"transferase activity, transferring acyl groups other than amino-acyl groups IEA",GO:0016747,,,"Transit peptide {ECO:0000256|ARBA:ARBA00022946}, Acetylation {ECO:0000256|ARBA:ARBA00022990}, Acyltransferase {ECO:0000256|RuleBase:RU003557}, Transferase {ECO:0000256|RuleBase:RU003557}",,GO:0003824,
183,Q9WUM5,SUCA_MOUSE,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03222}",Mus musculus (Mouse),"cytosol ISO, mitochondrial inner membrane HDA, succinate-CoA ligase complex (ADP-forming) IBA, protein-containing complex ISO, mitochondrion HDA, plasma membrane ISO, succinate-CoA ligase complex (GDP-forming) ISO","GO:0005739, GO:0005886, GO:0009361, GO:0045244, GO:0005829, GO:0005743, GO:0032991","succinate-CoA ligase (ADP-forming) activity ISO, GDP binding ISO, succinate-CoA ligase (GDP-forming) activity ISO, protein-containing complex binding ISO","GO:0004776, GO:0044877, GO:0019003, GO:0004775","succinate metabolic process ISO, tricarboxylic acid cycle ISO, succinyl-CoA metabolic process ISO","GO:0006104, GO:0006105, GO:0006099"," Reference proteome,  Direct protein sequencing,  Mitochondrion, Tricarboxylic acid cycle,  Ligase, Acetylation, Nucleotide-binding,  Transit peptide","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:1902494, GO:0043226, GO:0005622, GO:0045239, GO:0098798, GO:0016020"
184,Q3UWS9,Q3UWS9_MOUSE,Peroxiredoxin-5 {ECO:0000256|RuleBase:RU366011},Mus musculus (Mouse),peroxisomal matrix IEA,GO:0005782,peroxidase activity IEA,GO:0004601,,,"Redox-active center {ECO:0000256|RuleBase:RU366011}, Peroxidase {ECO:0000256|ARBA:ARBA00022559, ECO:0000256|RuleBase:RU366011}, Antioxidant {ECO:0000256|ARBA:ARBA00022862, ECO:0000256|RuleBase:RU366011}, ECO:0000256|RuleBase:RU366011}, Oxidoreductase {ECO:0000256|ARBA:ARBA00022559,",,"GO:0016209, GO:0003824",GO:0031974
185,B7U582,B7U582_MOUSE,,Mus musculus (Mouse),,,ATP binding IEA,GO:0005524,"response to cold ISS, response to heat ISS","GO:0009409, GO:0009408","ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|RuleBase:RU003322}, ECO:0000256|RuleBase:RU003322}, Stress response {ECO:0000313|EMBL:ACJ644991}, Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840,",GO:0050896,GO:0005488,
186,Q80TJ1,CAPS1_MOUSE,Calcium-dependent secretion activator 1,Mus musculus (Mouse),"extrinsic component of neuronal dense core vesicle membrane ISO, glutamatergic synapse IDA, cytoplasmic vesicle IDA, dense core granule ISO, presynapse ISO","GO:0098674, GO:0098978, GO:0031410, GO:0031045, GO:0098793","protein kinase binding IPI, phosphatidylinositol-4,5-bisphosphate binding ISO, calcium ion binding ISO","GO:0005509, GO:0019901, GO:0005546","catecholamine secretion IMP, positive regulation of exocytosis ISO, synaptic vesicle priming IDA, protein transport IEA, presynaptic dense core vesicle exocytosis IDA, positive regulation of calcium ion-dependent exocytosis ISO, vesicle organization IMP","GO:0045956, GO:0050432, GO:0045921, GO:0015031, GO:0016082, GO:0099525, GO:0016050"," Calcium,  Metal-binding,  Lipid-binding,  Transport,  Reference proteome,  Synapse, Alternative splicing,  Membrane,  Phosphoprotein,  Cytoplasmic vesicle,  Cell junction, Protein transport, Exocytosis","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0019898, GO:0030054"
187,E9Q171,E9Q171_MOUSE,,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,,,"peripheral nervous system development IEA, transmission of nerve impulse IEA, synapse organization IEA, myelination IEA, axon guidance IEA","GO:0007411, GO:0019226, GO:0007422, GO:0050808, GO:0042552","Transmembrane {ECO:0000256|ARBA:ARBA00022989, ECO:0000256|SAM:Phobius}, Immunoglobulin domain {ECO:0000256|ARBA:ARBA00023319}, Membrane {ECO:0000256|ARBA:ARBA00022989, ECO:0000256|SAM:Phobius}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Repeat {ECO:0000256|ARBA:ARBA00022737}, ECO:0000213|PeptideAtlas:E9Q171}, Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,, ECO:0000256|SAM:Phobius}, Proteomics identification {ECO:0000213|MaxQB:E9Q171,,  Signal {ECO:0000256|SAM:SignalP}","GO:0032501, GO:0032502, GO:0023052, GO:0009987",,GO:0031224
188,Q3TIY6,Q3TIY6_MOUSE,Rab GDP dissociation inhibitor {ECO:0000256|RuleBase:RU363124},Mus musculus (Mouse),cytoplasm IEA,GO:0005737,"GTPase activator activity IEA, Rab GDP-dissociation inhibitor activity IEA","GO:0005096, GO:0005093","small GTPase mediated signal transduction IEA, protein transport IEA","GO:0015031, GO:0007264","ECO:0000256|RuleBase:RU363124}, GTPase activation {ECO:0000256|ARBA:ARBA00022468,, Cytoplasm {ECO:0000256|RuleBase:RU363124}","GO:0051179, GO:0065007, GO:0009987",GO:0098772,
189,H3BKM0,H3BKM0_MOUSE,AP complex subunit beta {ECO:0000256|PIRNR:PIRNR002291},Mus musculus (Mouse),clathrin adaptor complex IEA,GO:0030131,clathrin binding IEA,GO:0030276,"intracellular protein transport IEA, vesicle-mediated transport IEA","GO:0016192, GO:0006886","Protein transport {ECO:0000256|ARBA:ARBA00022927,, ECO:0000256|PIRNR:PIRNR002291}, Proteomics identification {ECO:0000213|EPD:H3BKM0,, Membrane {ECO:0000256|ARBA:ARBA00023136, ECO:0000256|PIRNR:PIRNR002291}, Acetylation {ECO:0000256|ARBA:ARBA00022990}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Transport {ECO:0000256|ARBA:ARBA00022927, ECO:0000256|PIRNR:PIRNR002291}, ECO:0000213|MaxQB:H3BKM0, ECO:0000213|PeptideAtlas:H3BKM0}","GO:0051179, GO:0009987",GO:0005488,GO:0098796
